created_at,content,interactions,source,sentiment,probas
"Apr 3, 2024 @ 08:16:15.000","@ClaraBrugadaM @CiroGomezL @Radio_Formula No es cierto, vas a perder, en CDMX ya no queremos a morena. Todos vamos a votar por #TaboadaJefeDeGobiernoCDMX",0,https://twitter.com/luciapalafox01/status/1775527739342168067,NEG,"{'NEG': 0.7236853837966919, 'NEU': 0.22142702341079712, 'POS': 0.05488758161664009}"
"Apr 3, 2024 @ 08:15:55.000",@lopezobrador_ AMLO tu dedazo para Claudia y Clara cuando tenía q estar Omar y Ebrard dl otra bancada ellos si fueron elegidos x sus seguidores Xochitl y Taboada si Ebrard estuviera en el MC hubiera arrasado ganado,0,https://twitter.com/Armando99249010/status/1775527654411645235,NEG,"{'NEG': 0.8543391227722168, 'NEU': 0.11736214905977249, 'POS': 0.028298700228333473}"
"Apr 3, 2024 @ 08:10:14.000","Hoy 3 de Abril de 2024 de nueva cuenta por 102 días, le pido y exijo a @XochitlGalvez y a @STaboadaMx que si conoce y tiene pruebas que @AdrianRubalcava y los otros Ex PRIISTAS que apoyan a @Claudiashein busca impunidad por delitos cometidos, por AMOR A MÉXICO y a la CDMX las…",0,https://twitter.com/FSSanchezCampos/status/1775526225030549587,NEG,"{'NEG': 0.6944058537483215, 'NEU': 0.2672840654850006, 'POS': 0.03831007704138756}"
"Apr 3, 2024 @ 08:08:45.000","#México 🇲🇽 
#ElecciónMx2024
MONY ARANA 
Candidata a Diputada Local DttoXVII #PRI #BenitoJuárez #CdMx
#BJconMony 
@STaboadaMx @LuisMendozaBJ 
@PRICDMX_ https://t.co/83Fafg7EPX",0,https://twitter.com/adanmartinezt/status/1775525852106670272,NEU,"{'NEG': 0.2427903264760971, 'NEU': 0.6580615639686584, 'POS': 0.09914809465408325}"
"Apr 3, 2024 @ 08:08:45.000","#México 🇲🇽 
#ElecciónMx2024
MONY ARANA 
Candidata a Diputada Local DttoXVII #PRI #BenitoJuárez #CdMx
#BJconMony 
@STaboadaMx @LuisMendozaBJ 
@PRICDMX_ https://t.co/83Fafg7EPX",0,https://twitter.com/adanmartinezt/status/1775525852106670272,NEU,"{'NEG': 0.2427903264760971, 'NEU': 0.6580615639686584, 'POS': 0.09914809465408325}"
"Apr 3, 2024 @ 08:07:55.000",@polistermx @STaboadaMx @Chertorivski Jajajajja las encuentas patito de encuestadoras patito pagadas por morena,0,https://twitter.com/Francis44871221/status/1775525642299170965,NEG,"{'NEG': 0.8595992922782898, 'NEU': 0.1184106320142746, 'POS': 0.021990004926919937}"
"Apr 3, 2024 @ 08:03:49.000","@ClaraBrugadaM @CiroGomezL Pésimas tus propuestas, mejor voto por #TaboadaJefeDeGobiernoCDMX",0,https://twitter.com/luciapalafox01/status/1775524610605289803,NEG,"{'NEG': 0.9773126840591431, 'NEU': 0.018418144434690475, 'POS': 0.004269192460924387}"
"Apr 3, 2024 @ 07:55:58.000",@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Oiga don @SSC_CDMX es legal estar grabando con el celular mientras va manejando? Se me hace un poco peligroso. No es que quiera ser chismoso pero siento que alguien le debería de decir algo a este muchacho. No vaya a ser que cause un accidente por querer ganar likes,0,https://twitter.com/Pr0gr4m4d0r_MEX/status/1775522637092937972,NEG,"{'NEG': 0.9298611879348755, 'NEU': 0.062396496534347534, 'POS': 0.007742313202470541}"
"Apr 3, 2024 @ 07:48:59.000",@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Ooorale que camionetita 👍🏾 como en cuanto andará ? 🤔,0,https://twitter.com/AlfredoiMora/status/1775520876395368626,NEU,"{'NEG': 0.20089128613471985, 'NEU': 0.720784068107605, 'POS': 0.07832469046115875}"
"Apr 3, 2024 @ 07:47:00.000",@STaboadaMx @AlcaldiaMHmx @mauriciotabe El cártel inmobiliario habla de corrupción. https://t.co/9FiCuPKYyg,0,https://twitter.com/motecuhzomateo1/status/1775520378229514444,NEG,"{'NEG': 0.7770301699638367, 'NEU': 0.18869329988956451, 'POS': 0.03427654504776001}"
"Apr 3, 2024 @ 07:46:14.000","Dia 187, Buenos días 
Señores alcaldes recuerden hacer una buena gestión de su puesto, muchas gracias es por México 🇲🇽. 
@lialimon
@alfagonzalezm @giogutierrezag
@Luis_GQM
@mauriciotabe 
@STaboadaMx
@MargaretSaldana

#BuenGobiernoDeOposicion",0,https://twitter.com/pilgrim11974/status/1775520185912369215,POS,"{'NEG': 0.04704431816935539, 'NEU': 0.3941999077796936, 'POS': 0.5587558150291443}"
"Apr 3, 2024 @ 07:46:14.000","Dia 187, Buenos días 
Señores alcaldes recuerden hacer una buena gestión de su puesto, muchas gracias es por México 🇲🇽. 
@lialimon
@alfagonzalezm @giogutierrezag
@Luis_GQM
@mauriciotabe 
@STaboadaMx
@MargaretSaldana

#BuenGobiernoDeOposicion",0,https://twitter.com/pilgrim11974/status/1775520185912369215,POS,"{'NEG': 0.04704431816935539, 'NEU': 0.3941999077796936, 'POS': 0.5587558150291443}"
"Apr 3, 2024 @ 07:46:14.000","Dia 187, Buenos días 
Señores alcaldes recuerden hacer una buena gestión de su puesto, muchas gracias es por México 🇲🇽. 
@lialimon
@alfagonzalezm @giogutierrezag
@Luis_GQM
@mauriciotabe 
@STaboadaMx
@MargaretSaldana

#BuenGobiernoDeOposicion",0,https://twitter.com/pilgrim11974/status/1775520185912369215,POS,"{'NEG': 0.04704431816935539, 'NEU': 0.3941999077796936, 'POS': 0.5587558150291443}"
"Apr 3, 2024 @ 07:46:14.000","Dia 187, Buenos días 
Señores alcaldes recuerden hacer una buena gestión de su puesto, muchas gracias es por México 🇲🇽. 
@lialimon
@alfagonzalezm @giogutierrezag
@Luis_GQM
@mauriciotabe 
@STaboadaMx
@MargaretSaldana

#BuenGobiernoDeOposicion",0,https://twitter.com/pilgrim11974/status/1775520185912369215,POS,"{'NEG': 0.04704431816935539, 'NEU': 0.3941999077796936, 'POS': 0.5587558150291443}"
"Apr 3, 2024 @ 07:46:14.000","Dia 187, Buenos días 
Señores alcaldes recuerden hacer una buena gestión de su puesto, muchas gracias es por México 🇲🇽. 
@lialimon
@alfagonzalezm @giogutierrezag
@Luis_GQM
@mauriciotabe 
@STaboadaMx
@MargaretSaldana

#BuenGobiernoDeOposicion",0,https://twitter.com/pilgrim11974/status/1775520185912369215,POS,"{'NEG': 0.04704431816935539, 'NEU': 0.3941999077796936, 'POS': 0.5587558150291443}"
"Apr 3, 2024 @ 07:38:08.000","@STaboadaMx @lialimon @AlcaldiaAO 
En el Puente que está en Escuadrón 201 y antigua vía a la venta.
La publicidad basura está generando problemas. Eviten accidentes! 
. https://t.co/mDtg7C2sqc",0,https://twitter.com/beremenri/status/1775518146109063572,NEG,"{'NEG': 0.8635624647140503, 'NEU': 0.12396823614835739, 'POS': 0.012469303794205189}"
"Apr 3, 2024 @ 07:31:02.000",@DennycheGamon @SacmexCDMX @SOBSECDMX @SGIRPC_CDMX @SEDEMA_CDMX @ColDelValleBJ @En_laDelValle @NarvarteVecinos @ddmexico_bj @BJAlcaldia @STaboadaMx @adn40 @azucenau @El_Universal_Mx @AztecaNoticias Un fuerte y desagradable olor en el agua en la Alcaldía Benito Juárez,0,https://twitter.com/Miss_Annia/status/1775516359012540503,NEG,"{'NEG': 0.9239272475242615, 'NEU': 0.06499970704317093, 'POS': 0.011072967201471329}"
"Apr 3, 2024 @ 07:31:02.000",@DennycheGamon @SacmexCDMX @SOBSECDMX @SGIRPC_CDMX @SEDEMA_CDMX @ColDelValleBJ @En_laDelValle @NarvarteVecinos @ddmexico_bj @BJAlcaldia @STaboadaMx @adn40 @azucenau @El_Universal_Mx @AztecaNoticias Un fuerte y desagradable olor en el agua en la Alcaldía Benito Juárez,0,https://twitter.com/Miss_Annia/status/1775516359012540503,NEG,"{'NEG': 0.9239272475242615, 'NEU': 0.06499970704317093, 'POS': 0.011072967201471329}"
"Apr 3, 2024 @ 07:29:51.000","@OsvaldoAGS @MetroCDMX @STaboadaMx @TECDMX @INEMexico Puede presentar su queja o denuncia en las oficinas centrales del IECM Huizaches 25, Colonia Rancho Los Colorines, Tlalpan, C.P. 14386, CDMX, o por correo electrónico en la cuenta: oficialiadepartes@iecm.mx",0,https://twitter.com/iecm/status/1775516061732843803,NEU,"{'NEG': 0.24842871725559235, 'NEU': 0.6804583668708801, 'POS': 0.07111284136772156}"
"Apr 3, 2024 @ 07:29:26.000","@Armando_ZunigaS @Coparmex_CDMX @ClaraBrugadaM @Chertorivski @STaboadaMx Va estar Brugada esa la que cree que los niños viven 1000 años 😂😂😂🤷🤷🤷🤦🤦🤦 creo que NO TIENE NI UTA IDEA Q ES GOBERNAR solo sabe Gobrerobar sino vean lo que hizo @Alc_Iztapalapa ay @ClaraBrugadaM 
VAS A PERDER!",0,https://twitter.com/MaEugeniadeJLo1/status/1775515956028096987,NEG,"{'NEG': 0.8012275695800781, 'NEU': 0.1846851408481598, 'POS': 0.01408736314624548}"
"Apr 3, 2024 @ 07:29:26.000","@Armando_ZunigaS @Coparmex_CDMX @ClaraBrugadaM @Chertorivski @STaboadaMx Va estar Brugada esa la que cree que los niños viven 1000 años 😂😂😂🤷🤷🤷🤦🤦🤦 creo que NO TIENE NI UTA IDEA Q ES GOBERNAR solo sabe Gobrerobar sino vean lo que hizo @Alc_Iztapalapa ay @ClaraBrugadaM 
VAS A PERDER!",0,https://twitter.com/MaEugeniadeJLo1/status/1775515956028096987,NEG,"{'NEG': 0.8012275695800781, 'NEU': 0.1846851408481598, 'POS': 0.01408736314624548}"
"Apr 3, 2024 @ 07:29:08.000","@STaboadaMx @lialimon @AlcaldiaAO 
El cambio es la basura que están generando y los problemas que nos ocasiona a los ciudadanos? 

Y esto va para todos los partidos.
@PartidoMorenaMx @AccionNacional @PRI_Nacional https://t.co/vOYGaiNhe7",0,https://twitter.com/beremenri/status/1775515881818235345,NEG,"{'NEG': 0.9395712018013, 'NEU': 0.05447976663708687, 'POS': 0.005949033424258232}"
"Apr 3, 2024 @ 07:26:23.000",@polistermx @STaboadaMx @Chertorivski Jaja https://t.co/lK83kXbUAH,0,https://twitter.com/juliabols/status/1775515190856929516,NEU,"{'NEG': 0.2311285138130188, 'NEU': 0.5287606120109558, 'POS': 0.24011081457138062}"
"Apr 3, 2024 @ 07:24:19.000",@SocCivilMx @STaboadaMx Esperemos aguanten cuando hagan un  promocional de morena en TV y radio donde salga el vídeo de xochilt y Fox donde dicen que quitarán los apoyos!,0,https://twitter.com/thomasfugalde/status/1775514669932757250,NEG,"{'NEG': 0.9144917130470276, 'NEU': 0.0761169046163559, 'POS': 0.009391345083713531}"
"Apr 3, 2024 @ 07:20:16.000","@STaboadaMx @lialimon @AlcaldiaAO 
En el Puente que está sobre escuadrón 201 y antigua vía a la venta, la basura de su “publicidad” estorba el paso y puede ocasionar un accidente. https://t.co/KzzpNjE5Kh",0,https://twitter.com/beremenri/status/1775513653032153383,NEG,"{'NEG': 0.9005544781684875, 'NEU': 0.08913993090391159, 'POS': 0.010305591858923435}"
"Apr 3, 2024 @ 07:19:47.000",@STaboadaMx Tu heredero @LuisMendozaBJ  con un hermano que está escondido porque tiene orden de aprehensión. Seguro ganan los corruptos,0,https://twitter.com/anibal_guer/status/1775513527316283601,NEG,"{'NEG': 0.8784952759742737, 'NEU': 0.10086464136838913, 'POS': 0.020640112459659576}"
"Apr 3, 2024 @ 07:15:11.000",Bla bla bla 😑 @staboadamx será el próximo #jefedegobiernocdmx 💙💙💙💙 #fueramorena2024 #narcogobierno,0,https://www.instagram.com/p/C5SGqUnIJ1o/,NEG,"{'NEG': 0.8293135166168213, 'NEU': 0.1592302769422531, 'POS': 0.011456220410764217}"
"Apr 3, 2024 @ 07:06:18.000",@Mzavalagc @mauriciotabe @STaboadaMx Asquerosa,0,https://twitter.com/wikipan/status/1775510136015946006,NEG,"{'NEG': 0.4480069875717163, 'NEU': 0.4143178462982178, 'POS': 0.13767525553703308}"
"Apr 3, 2024 @ 06:13:37.000","@STaboadaMx @GamoMonte Estoy cansado de tus mentiras y el mal gobierno del PAN en Gto y Qro.
Ni hablar de la Miguel Hidalgo y la Cuathemoc en cdmx",0,https://twitter.com/mitodel85/status/1775496876395000167,NEG,"{'NEG': 0.9812076091766357, 'NEU': 0.014249029569327831, 'POS': 0.004543307702988386}"
"Apr 3, 2024 @ 05:36:11.000","@polistermx @STaboadaMx @Chertorivski NO CREAN MENTIRAS. Morena y Brugada están quemados en Cdmx por corruptos e ineptos. Lograron que la gente se diera cuenta de su ignorancia y voracidad. Morena va a perder como en el 2021, por mucho margen en Cdmx, Mty, Gdl, Qro, y Leon.",0,https://twitter.com/Lfsantana1939/status/1775487459586965588,NEG,"{'NEG': 0.9619660973548889, 'NEU': 0.030515074729919434, 'POS': 0.007518805097788572}"
"Apr 3, 2024 @ 04:27:29.000","@STaboadaMx Uno, tú no eres clase media. Dos, en especial tú sí eres egoísta te beneficiaste de tu cargo y lo sigues haciendo, porquería humana. 
Sabes bien que a Iztapalapa no vas porque no te quieren.",0,https://twitter.com/unjoaco/status/1775470168509968462,NEG,"{'NEG': 0.9657039642333984, 'NEU': 0.026415584608912468, 'POS': 0.007880323566496372}"
"Apr 3, 2024 @ 04:11:07.000",@MargaretSaldana @enrique83540738 Sra. Saldaña... Yo vivo en Azcapotzalco y la verdad ¡Su Gestión NO ha sido muy exitosa! ( Yo hubiese esperado otra candidata por el Frente. ) Espero está segunda vez que gane ( Gracias a Taboada y Xóchitl.) No nos quede a deber.,0,https://twitter.com/espectacularq/status/1775466051020451879,NEG,"{'NEG': 0.9540966153144836, 'NEU': 0.039058759808540344, 'POS': 0.006844739895313978}"
"Apr 3, 2024 @ 04:10:16.000",@ClaudioXGG Aguas con esta plataforma que al inscribirse la pueden utilizar para el fraude electoral que están fraguando el PRI PAN X González Xochitl Taboada e INE... Claudio X González quiere engañar,0,https://twitter.com/MaLuisaLara/status/1775465837186416966,NEG,"{'NEG': 0.8951519131660461, 'NEU': 0.08931709825992584, 'POS': 0.015531066805124283}"
"Apr 3, 2024 @ 03:56:25.000","@STaboadaMx @AlcaldiaMHmx @mauriciotabe Cuidado con estos NARCOPRIANREDISTAS! Van a seguir con su baño de sangre para robarse las ELECCIONES! Voto masivo por MORENA PT y Verde, vamos por el PLAN C para meter a la cárcel a todos estos delincuentes.",0,https://twitter.com/jimmygonper/status/1775462351833071652,NEG,"{'NEG': 0.8287553787231445, 'NEU': 0.13398024439811707, 'POS': 0.03726441040635109}"
"Apr 3, 2024 @ 03:47:33.000",@lumendoz @MorenaCiudadMex @STaboadaMx @AAtaydeR @lopezobrador_ OTRO BOLSO PARA LA CHAYOTERA https://t.co/knkonm240j,0,https://twitter.com/RominaBerrielD/status/1775460118093561866,NEG,"{'NEG': 0.7768964767456055, 'NEU': 0.18943309783935547, 'POS': 0.03367045894265175}"
"Apr 3, 2024 @ 03:23:47.000","El cambio es con @STaboadaMx aquí en CDMX para tener una mejor infraestructura y mejores servicios
@PAN_CDMX juntos somos más fuertes trabajando por una mejor calidad de vida para los chilangos 

Con @XochitlGalvez presidenta tendremos un mejor Mexico
〽️🇲🇽🇺🇸🇨🇦🌎

Así las cosas https://t.co/Kfmc75WeIT",0,https://twitter.com/BerrielSotero/status/1775454136831459759,NEU,"{'NEG': 0.14861300587654114, 'NEU': 0.4556558132171631, 'POS': 0.3957311809062958}"
"Apr 3, 2024 @ 03:18:27.000","@jakbonilla @MetroCDMX Es muy claro que con el @PAN_CDMX y el nuevo gobierno de @STaboadaMx aquí en CDMX habra un cambio porque los ciudadanos ya saben quien si trabaja y lo demuestra con hechos 

Con @XochitlGalvez
Presidenta habrá más desarrollo, seguridad inversión 

#ElCambioViene 
#ElCambioSigue https://t.co/9wF26B8e4h",0,https://twitter.com/BerrielSotero/status/1775452795992158666,POS,"{'NEG': 0.06242389231920242, 'NEU': 0.2869953215122223, 'POS': 0.6505807638168335}"
"Apr 3, 2024 @ 02:54:38.000",@STaboadaMx @GamoMonte A caray  estas describiendo tu gobierno en la Benitojuarez o estas describiendo como será tu gobierno si quedas como jefe de gobierno #RaTaboada #ElCambioNoViene,0,https://twitter.com/tigresitozecua/status/1775446803913036110,NEG,"{'NEG': 0.7909834980964661, 'NEU': 0.19884245097637177, 'POS': 0.010173999704420567}"
"Apr 3, 2024 @ 02:50:42.000","@Arouet_V @Hans2412 @JesusRCuevas @RicardoBSalinas Te hablan palero del bienestar, un ser con todas las letras. M I S E R A B L E
9 MILLONES DE PESOS para este propagandista de lo más rancio del Obradorato. 🤢🤮 
@Hans2412 debería estar en la CÁRCEL. 

Noticiero en redes 💪🏻 siempre  C H I N G A N D O a Xóchitl y a Taboada la 💩…",0,https://twitter.com/angiemunoz79/status/1775445810383086077,NEG,"{'NEG': 0.9687064290046692, 'NEU': 0.025409478694200516, 'POS': 0.005884125363081694}"
"Apr 3, 2024 @ 02:42:57.000","@STaboadaMx Del agua, reclamale a la tranza de la traidora vende patrias, tiene negocios millonarios con Danone y bonafont, del metro, tú lo has saboteado, de la seguridad, reclamale a tu partido del PRIAN que tiene nexos con el narco, TÚ LIDER DEL CARTEL INMOBILIARIO,  QUE BONITO, NO?",0,https://twitter.com/Virginial1936/status/1775443861550109043,NEG,"{'NEG': 0.9526285529136658, 'NEU': 0.03286295384168625, 'POS': 0.01450851559638977}"
"Apr 3, 2024 @ 02:41:06.000",@MiguelPenaflor @kenialopezr @xochilove_rs @XochitlGalvez @STaboadaMx @MargaretSaldana @SocCivilMx @Xochitl2024 @JorgeRoHe @JorgeLara1 @Garcimonero @FCN_mx @dianavegal @DanyAlvarezca @AXL_400 @ElBaronNews_ Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja eso causas,0,https://twitter.com/EstelaL22502096/status/1775443398255956473,NEU,"{'NEG': 0.07261405885219574, 'NEU': 0.5751567482948303, 'POS': 0.35222920775413513}"
"Apr 3, 2024 @ 02:36:25.000","@ggomezg89 @JorgeRoHe @STaboadaMx @giogutierrezag @AlessandraRdlv @lialimon @MargaretSaldana @LuisMendozaBJ Maaaaas, tiene apoyo de las televisoras, los ""intelectuLes"", empresarios, INE, EEUU ESPAÑA, EL NARCO, CARTEL INMOBILARIO, MILLONES QUE LE MANDO EL NARCO CABEZA DE VACA, etc. te parece poco? es inevitable su derrota,",0,https://twitter.com/Virginial1936/status/1775442216074309954,NEG,"{'NEG': 0.9203490614891052, 'NEU': 0.06604587286710739, 'POS': 0.01360511314123869}"
"Apr 3, 2024 @ 02:36:25.000","@ggomezg89 @JorgeRoHe @STaboadaMx @giogutierrezag @AlessandraRdlv @lialimon @MargaretSaldana @LuisMendozaBJ Maaaaas, tiene apoyo de las televisoras, los ""intelectuLes"", empresarios, INE, EEUU ESPAÑA, EL NARCO, CARTEL INMOBILARIO, MILLONES QUE LE MANDO EL NARCO CABEZA DE VACA, etc. te parece poco? es inevitable su derrota,",0,https://twitter.com/Virginial1936/status/1775442216074309954,NEG,"{'NEG': 0.9203490614891052, 'NEU': 0.06604587286710739, 'POS': 0.01360511314123869}"
"Apr 3, 2024 @ 02:36:25.000","@ggomezg89 @JorgeRoHe @STaboadaMx @giogutierrezag @AlessandraRdlv @lialimon @MargaretSaldana @LuisMendozaBJ Maaaaas, tiene apoyo de las televisoras, los ""intelectuLes"", empresarios, INE, EEUU ESPAÑA, EL NARCO, CARTEL INMOBILARIO, MILLONES QUE LE MANDO EL NARCO CABEZA DE VACA, etc. te parece poco? es inevitable su derrota,",0,https://twitter.com/Virginial1936/status/1775442216074309954,NEG,"{'NEG': 0.9203490614891052, 'NEU': 0.06604587286710739, 'POS': 0.01360511314123869}"
"Apr 3, 2024 @ 02:31:12.000",@EmilioAlvarezI @fernandeznorona @STaboadaMx Cual clase media la que el PAN acabó desapareciendo junto con el PRI a base de robos de dejar gente en la calle como Luz y fuerza del centro a los cuales tu les diste la espalda traicinandolos eres un mentiroso eres un vividor de defensor de derechos humanos eres un fiasco,0,https://twitter.com/utopia_29/status/1775440905052287248,NEG,"{'NEG': 0.9727413058280945, 'NEU': 0.021751705557107925, 'POS': 0.005506874527782202}"
"Apr 3, 2024 @ 02:16:08.000","@OFOTELA208 (1/3) Lo veo así, @STaboadaMx viene del PAN que es un partido de derechas -“que ganó el poder, pero perdió la esencia” parafraseando al difunto Castillo Peraza- que está en alianza con el PRD -partido de izquierdas que se le coló un caballo de Troya Priista llamado AMLO- muy",0,https://twitter.com/MiguelAlonsoHe8/status/1775437111367192977,NEG,"{'NEG': 0.7267873287200928, 'NEU': 0.25865334272384644, 'POS': 0.014559309929609299}"
"Apr 3, 2024 @ 02:12:35.000",@brauliolunan @FactoMetrica @ClaraBrugadaM @STaboadaMx @Chertorivski ¿1000 encuestados? 😂🤣,0,https://twitter.com/emmanuelhs90/status/1775436221650502111,NEU,"{'NEG': 0.30653905868530273, 'NEU': 0.6561539769172668, 'POS': 0.037306930869817734}"
"Apr 3, 2024 @ 02:11:15.000",@MariettoPonce Sin duda todos los de la Ciudad de México votarán por Taboada no tiene rival junto a la naca de la Clara brugada la que dejó más pobres a los de Iztapalapa y finge que no pero Taboada ya es Jefe de la Ciudad de México sin competencia ante la ambición la educación y con solución,0,https://twitter.com/veronigarc2/status/1775435883467977073,NEG,"{'NEG': 0.9368996620178223, 'NEU': 0.0449049137532711, 'POS': 0.018195433542132378}"
